"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_names"
"3429.1",1.09789032200554e-08,-0.340554391240496,1,1,5.48945161002771e-05,"NMF_3","3429","IFI27"
"3400",1.81081160028587e-08,0.269922640426124,1,1,9.05405800142933e-05,"NMF_3","3400","ID4"
"10418",2.3344493826192e-08,-0.308013426614302,1,1,0.00011672246913096,"NMF_3","10418","SPON1"
"1290.2",2.98456588077457e-08,-0.376594445794099,1,1,0.000149228294038728,"NMF_3","1290","COL5A2"
"3500.2",3.35081943819345e-08,-0.43157205208029,1,1,0.000167540971909672,"NMF_3","3500","IGHG1"
"6623.1",5.16998858011423e-08,-0.287213776234203,1,1,0.000258499429005712,"NMF_3","6623","SNCG"
"2719",5.83001982345666e-08,0.283355893731593,1,1,0.000291500991172833,"NMF_3","2719","GPC3"
"1281.2",7.04151184591272e-08,-0.354953646747368,1,1,0.000352075592295636,"NMF_3","1281","COL3A1"
"56901",7.78394357612767e-08,0.258597614393619,1,1,0.000389197178806384,"NMF_3","56901","NDUFA4L2"
"1293.2",7.78394357612767e-08,-0.335996135537075,1,1,0.000389197178806384,"NMF_3","1293","COL6A3"
"6590.1",1.20239229406058e-07,-0.296822770381798,1,1,0.000601196147030292,"NMF_3","6590","SLPI"
"4320.2",1.62433815785831e-07,-0.490854604243991,1,1,0.000812169078929153,"NMF_3","4320","MMP11"
"1277.2",2.83444861558327e-07,-0.260504477509857,1,1,0.00141722430779164,"NMF_3","1277","COL1A1"
"7052.1",3.6855934104399e-07,-0.280531977778765,1,1,0.00184279670521995,"NMF_3","7052","TGM2"
"1356",6.71258725039844e-07,-0.270811452601054,1,1,0.00335629362519922,"NMF_3","1356","CP"
"2353.1",8.4622099569559e-07,-0.250698770911056,1,1,0.00423110497847795,"NMF_3","2353","FOS"
"151887.2",1.03467247934243e-06,-0.250238780928956,1,1,0.00517336239671214,"NMF_3","151887","CCDC80"
"6876.1",1.39889465603278e-06,-0.272123796448588,1,1,0.00699447328016389,"NMF_3","6876","TAGLN"
"27344",1.62905574031378e-06,0.286490127892378,1,1,0.00814527870156892,"NMF_3","27344","PCSK1N"
"4313.2",1.88481912990975e-06,-0.309911950033276,1,1,0.00942409564954875,"NMF_3","4313","MMP2"
"1289.2",9.50079844577171e-06,-0.372132221709526,1,1,0.0475039922288585,"NMF_3","1289","COL5A1"
"335",1.53668399332685e-05,0.289309522509366,1,1,0.0768341996663424,"NMF_3","335","APOA1"
"894.1",1.6172085977203e-05,0.368478022349239,1,1,0.0808604298860148,"NMF_3","894","CCND2"
"4316",1.81795269668714e-05,-0.269581695045494,1,1,0.0908976348343572,"NMF_3","4316","MMP7"
"1301.2",2.351064387057e-05,-0.339238694638708,1,1,0.11755321935285,"NMF_3","1301","COL11A1"
"79875",2.88437071299077e-05,-0.294990096205729,1,1,0.144218535649539,"NMF_3","79875","THSD4"
"25818.1",0.000568821811911338,-0.294219062852647,1,1,1,"NMF_3","25818","KLK5"
"51237",3.6600517288182e-22,0.447634113792675,1,1,1.8300258644091e-18,"NMF_1","51237","MZB1"
"3514.3",7.6661891061309e-22,1.27294970280572,1,1,3.83309455306545e-18,"NMF_1","3514","IGKC"
"3500.3",8.04330168781003e-22,1.26694835902017,1,1,4.02165084390502e-18,"NMF_1","3500","IGHG1"
"3512.1",2.19257431527068e-21,0.977704985014604,1,1,1.09628715763534e-17,"NMF_1","3512","JCHAIN"
"973",2.86866852906584e-21,0.364614784015325,1,1,1.43433426453292e-17,"NMF_1","973","CD79A"
"57823",3.30628054626812e-21,0.391007875682016,1,1,1.65314027313406e-17,"NMF_1","57823","SLAMF7"
"28912.2",2.39485843366487e-20,1.18412989082057,1,0.985,1.19742921683244e-16,"NMF_1","28912","IGKV3-20"
"28908.2",4.49433420954024e-20,1.19497461174132,1,0.973,2.24716710477012e-16,"NMF_1","28908","IGKV4-1"
"3538.2",8.93248634587293e-20,1.13520567360331,1,1,4.46624317293646e-16,"NMF_1","3538","IGLC2"
"28442.1",2.80996425616423e-19,0.823134060450613,1,0.973,1.40498212808212e-15,"NMF_1","28442","IGHV3-23"
"3502.2",3.68054431836058e-19,0.921274020379755,1,1,1.84027215918029e-15,"NMF_1","3502","IGHG3"
"28439.1",4.32942948863205e-19,0.799789810912297,1,0.961,2.16471474431603e-15,"NMF_1","28439","IGHV3-30"
"28778",4.72706012377118e-19,0.723517897619739,1,0.952,2.36353006188559e-15,"NMF_1","28778","IGLV6-57"
"28914.1",9.66017641170191e-19,1.0160097538937,1,0.979,4.83008820585096e-15,"NMF_1","28914","IGKV3-11"
"28299.1",1.43791847518203e-18,1.12372640567123,1,0.985,7.18959237591016e-15,"NMF_1","28299","IGKV1-5"
"3501.2",1.7149291152317e-18,0.953925615219204,1,0.997,8.57464557615851e-15,"NMF_1","3501","IGHG2"
"28392",2.42969831314982e-18,0.705406732817447,1,0.955,1.21484915657491e-14,"NMF_1","28392","IGHV4-59"
"28468.1",2.47046332082565e-18,0.866440496983217,1,0.973,1.23523166041282e-14,"NMF_1","28468","IGHV1-18"
"28434",2.84467284135391e-18,0.637800337493497,1,0.943,1.42233642067696e-14,"NMF_1","28434","IGHV3-33"
"28913",3.71144039461329e-18,0.627837516982014,1,0.967,1.85572019730664e-14,"NMF_1","28913","IGKV3-15"
"28822",4.10169396817669e-18,0.861478909002478,1,0.955,2.05084698408834e-14,"NMF_1","28822","IGLV1-47"
"28796.1",4.73208092397616e-18,0.848377599830194,1,0.946,2.36604046198808e-14,"NMF_1","28796","IGLV3-21"
"28793",5.23984939271952e-18,0.68755260903683,1,0.949,2.61992469635976e-14,"NMF_1","28793","IGLV3-25"
"3539.2",5.33593083561983e-18,0.990900562167003,1,1,2.66796541780992e-14,"NMF_1","3539","IGLC3"
"28388",5.47834028436205e-18,0.745557688877981,1,0.955,2.73917014218103e-14,"NMF_1","28388","IGHV5-51"
"28815.1",5.98865967260837e-18,0.833362838412105,1,0.985,2.99432983630419e-14,"NMF_1","28815","IGLV2-14"
"28450",7.09474487414353e-18,0.407862915026618,1,0.895,3.54737243707176e-14,"NMF_1","28450","IGHV3-11"
"28813.1",7.63151036730132e-18,0.880862845797987,1,0.955,3.81575518365066e-14,"NMF_1","28813","IGLV2-23"
"28825.2",8.68921331321345e-18,1.05786810461766,1,0.958,4.34460665660672e-14,"NMF_1","28825","IGLV1-40"
"28816",8.752834260145e-18,0.510624752865718,1,0.931,4.3764171300725e-14,"NMF_1","28816","IGLV2-11"
"3507.2",1.07959633574844e-17,1.13927646277823,1,1,5.39798167874222e-14,"NMF_1","3507","IGHM"
"28452",1.37375492551709e-17,0.541174068786285,1,0.958,6.86877462758545e-14,"NMF_1","28452","IGHV3-7"
"28457",1.39185120475542e-17,0.693802765458555,1,0.895,6.95925602377708e-14,"NMF_1","28457","IGHV2-5"
"28420",1.39854353393156e-17,0.251612831364253,1,0.846,6.99271766965779e-14,"NMF_1","28420","IGHV3-53"
"28461",1.55142532679812e-17,0.383164237551718,1,0.798,7.75712663399062e-14,"NMF_1","28461","IGHV1-69"
"102723169",1.98578926505581e-17,0.469500006225734,1,0.913,9.92894632527904e-14,"NMF_1","102723169","IGHV1-69D"
"28394.1",2.29323953931775e-17,0.890847737255549,1,0.961,1.14661976965888e-13,"NMF_1","28394","IGHV4-39"
"28465",2.66037970541346e-17,0.386341670536171,1,0.931,1.33018985270673e-13,"NMF_1","28465","IGHV1-46"
"28444.1",2.74934674446074e-17,0.759642216245671,1,0.946,1.37467337223037e-13,"NMF_1","28444","IGHV3-21"
"28408",3.21997475279645e-17,0.459185180149411,1,0.961,1.60998737639822e-13,"NMF_1","28408","IGHV3-74"
"28817",4.30174736659343e-17,0.463182433993052,1,0.934,2.15087368329671e-13,"NMF_1","28817","IGLV2-8"
"28937",4.32314005389881e-17,0.377505365794613,1,0.895,2.16157002694941e-13,"NMF_1","28937","IGKV1-17"
"28935",4.67156326926525e-17,0.355879268382923,1,0.904,2.33578163463262e-13,"NMF_1","28935","IGKV1-27"
"4283.1",7.69493236964489e-17,0.694904040313707,1,1,3.84746618482244e-13,"NMF_1","4283","CXCL9"
"28823",8.2444753978994e-17,0.69038067272687,1,0.97,4.1222376989497e-13,"NMF_1","28823","IGLV1-44"
"28424",1.22514895542785e-16,0.614157301692636,1,0.934,6.12574477713927e-13,"NMF_1","28424","IGHV3-48"
"3493.1",1.79227522399978e-16,0.921771614131854,1,1,8.96137611999888e-13,"NMF_1","3493","IGHA1"
"28445",2.39393503909325e-16,0.332349051034267,1,0.738,1.19696751954663e-12,"NMF_1","28445","IGHV3-20"
"28385",2.7618950273205e-16,0.282689494770112,1,0.889,1.38094751366025e-12,"NMF_1","28385","IGHV6-1"
"28474",2.91742447107294e-16,0.673826839454456,1,0.889,1.45871223553647e-12,"NMF_1","28474","IGHV1-2"
"28797",3.63910247933198e-16,0.805272754793687,1,0.943,1.81955123966599e-12,"NMF_1","28797","IGLV3-19"
"28940",5.41549098154984e-16,0.39981436225406,1,0.895,2.70774549077492e-12,"NMF_1","28940","IGKV1-12"
"28755",7.20645863173205e-16,0.250799087318327,1,1,3.60322931586602e-12,"NMF_1","28755","TRAC"
"28941",7.37150286757243e-16,0.583010314668129,1,0.91,3.68575143378622e-12,"NMF_1","28941","IGKV1-9"
"28395",1.28900262213964e-15,0.258338274003777,1,0.925,6.44501311069819e-12,"NMF_1","28395","IGHV4-34"
"28878",2.1356009295287e-15,0.292781277662555,1,0.648,1.06780046476435e-11,"NMF_1","28878","IGKV2D-40"
"28409",2.30006812045691e-15,0.364323103414235,1,0.877,1.15003406022845e-11,"NMF_1","28409","IGHV3-73"
"10563",2.67243203579137e-15,0.255950438462219,1,0.988,1.33621601789568e-11,"NMF_1","10563","CXCL13"
"28448",3.68603262313691e-15,0.489456777243963,1,0.928,1.84301631156845e-11,"NMF_1","28448","IGHV3-15"
"28938",4.14673073085631e-15,0.329340825309725,1,0.901,2.07336536542816e-11,"NMF_1","28938","IGKV1-16"
"28423",5.0550470975183e-15,0.472026568749909,1,0.861,2.52752354875915e-11,"NMF_1","28423","IGHV3-49"
"6352",5.09718110709991e-15,0.406751059863201,1,1,2.54859055354996e-11,"NMF_1","6352","CCL5"
"28398",1.37005965532408e-14,0.350461252702621,1,0.88,6.85029827662041e-11,"NMF_1","28398","IGHV4-30-2"
"28467",2.04588395232591e-14,0.36389568153213,1,0.858,1.02294197616296e-10,"NMF_1","28467","IGHV1-24"
"28803",3.28600243147587e-14,0.365727251805791,1,0.883,1.64300121573793e-10,"NMF_1","28803","IGLV3-10"
"28455",6.203808584131e-14,0.288473439439338,1,0.777,3.1019042920655e-10,"NMF_1","28455","IGHV2-26"
"3503",6.48554639517312e-14,0.56394224060795,1,1,3.24277319758656e-10,"NMF_1","3503","IGHG4"
"4069.1",7.54097579829678e-14,0.544711894935818,1,1,3.77048789914839e-10,"NMF_1","4069","LYZ"
"28784",1.06013816278597e-13,0.452660583279605,1,0.898,5.30069081392985e-10,"NMF_1","28784","IGLV4-69"
"963",2.30780868358947e-13,0.28861147023523,1,1,1.15390434179473e-09,"NMF_1","963","CD53"
"28401",2.43037308899909e-13,0.548159625595774,1,0.867,1.21518654449954e-09,"NMF_1","28401","IGHV4-4"
"3494",3.41700034162175e-13,0.357532491483272,1,0.991,1.70850017081088e-09,"NMF_1","3494","IGHA2"
"28923",4.99612043177964e-13,0.301340214669821,1,0.88,2.49806021588982e-09,"NMF_1","28923","IGKV2-24"
"712.1",8.58430085767094e-13,0.460786999726268,1,1,4.29215042883547e-09,"NMF_1","712","C1QA"
"713.1",1.30522429703899e-12,0.487173734032036,1,1,6.52612148519494e-09,"NMF_1","713","C1QB"
"102723170",2.3568422580304e-12,0.336861128203775,1,0.732,1.1784211290152e-08,"NMF_1","102723170","IGHV3-64D"
"3627.1",5.80867465688906e-12,0.501128642912265,1,1,2.90433732844453e-08,"NMF_1","3627","CXCL10"
"5552.1",7.07049945196441e-12,0.340692725478773,1,1,3.5352497259822e-08,"NMF_1","5552","SRGN"
"115362",7.07049945196441e-12,0.27512850387532,1,1,3.5352497259822e-08,"NMF_1","115362","GBP5"
"28454",7.11734674946451e-12,0.269408865054436,0.972,0.78,3.55867337473225e-08,"NMF_1","28454","IGHV2-70"
"28473",7.52942686752316e-12,0.536478586265778,1,0.867,3.76471343376158e-08,"NMF_1","28473","IGHV1-3"
"11006",1.15850604891361e-11,0.266114993767369,1,1,5.79253024456804e-08,"NMF_1","11006","LILRB4"
"2207.1",1.1988913828501e-11,0.368359440899319,1,1,5.99445691425051e-08,"NMF_1","2207","FCER1G"
"3117.1",1.32850092732783e-11,0.528453909812152,1,1,6.64250463663917e-08,"NMF_1","3117","HLA-DQA1"
"714.1",2.06759819271083e-11,0.434180402364047,1,1,1.03379909635541e-07,"NMF_1","714","C1QC"
"2214.1",2.39391846375098e-11,0.341544700055595,1,1,1.19695923187549e-07,"NMF_1","2214","FCGR3A"
"7305.1",5.05839999484988e-11,0.359467580275022,1,1,2.52919999742494e-07,"NMF_1","7305","TYROBP"
"1520.1",1.66527800187802e-10,0.319763404619582,1,1,8.32639000939012e-07,"NMF_1","1520","CTSS"
"7805.2",4.48889419439636e-10,0.392672892500269,1,1,2.24444709719818e-06,"NMF_1","7805","LAPTM5"
"64231",4.98713372140758e-10,0.258031170163898,1,1,2.49356686070379e-06,"NMF_1","64231","MS4A6A"
"115361.1",7.81798899295364e-10,0.339211906537179,1,1,3.90899449647682e-06,"NMF_1","115361","GBP4"
"1536.1",9.42304428260758e-10,0.339362287395392,1,1,4.71152214130379e-06,"NMF_1","1536","CYBB"
"1890.1",1.76293528382598e-09,0.327392509630371,1,1,8.81467641912989e-06,"NMF_1","1890","TYMP"
"3106.1",2.07434889746589e-09,0.31046153099067,1,1,1.03717444873294e-05,"NMF_1","3106","HLA-B"
"3122.1",6.17021287307169e-09,0.372838416708752,1,1,3.08510643653585e-05,"NMF_1","3122","HLA-DRA"
"3113.1",8.28317124865166e-09,0.436410585112534,1,1,4.14158562432583e-05,"NMF_1","3113","HLA-DPA1"
"348",9.77712927514905e-09,0.331976288174671,1,1,4.88856463757452e-05,"NMF_1","348","APOE"
"3115.1",1.28262211583368e-08,0.398858911808552,1,1,6.41311057916839e-05,"NMF_1","3115","HLA-DPB1"
"6890.1",1.51089078628755e-08,0.321395391042036,1,1,7.55445393143776e-05,"NMF_1","6890","TAP1"
"4318",1.66311204129084e-08,0.343836191765581,1,1,8.31556020645419e-05,"NMF_1","4318","MMP9"
"80830.1",1.79551667556455e-08,0.261900432867409,1,1,8.97758337782276e-05,"NMF_1","80830","APOL6"
"3123.2",2.01350792093043e-08,0.380709488503337,1,1,0.000100675396046522,"NMF_1","3123","HLA-DRB1"
"3689.1",4.24066369119723e-08,0.314408332621185,1,1,0.000212033184559861,"NMF_1","3689","ITGB2"
"929.1",4.32046154222107e-08,0.293225959912326,1,1,0.000216023077111054,"NMF_1","929","CD14"
"5698.1",5.1072866495835e-08,0.290683163096607,1,1,0.000255364332479175,"NMF_1","5698","PSMB9"
"2633.1",6.20140582304121e-08,0.28978538616092,1,1,0.00031007029115206,"NMF_1","2633","GBP1"
"2634.1",6.43413076092985e-08,0.260548186418887,1,1,0.000321706538046492,"NMF_1","2634","GBP2"
"53834.1",2.91011211685811e-07,-0.318645572721294,1,1,0.00145505605842906,"NMF_1","53834","FGFRL1"
"3119.1",3.81344007016866e-07,0.4312781912107,1,1,0.00190672003508433,"NMF_1","3119","HLA-DQB1"
"3107.1",8.66820800988682e-07,0.261729074936046,1,1,0.00433410400494341,"NMF_1","3107","HLA-C"
"3108.2",9.75114270542275e-07,0.31093982002679,1,1,0.00487557135271137,"NMF_1","3108","HLA-DMA"
"3109",1.016858754322e-06,0.274523174144079,1,1,0.00508429377161,"NMF_1","3109","HLA-DMB"
"3127.1",1.02541161160967e-06,0.405655473301729,1,1,0.00512705805804836,"NMF_1","3127","HLA-DRB5"
"5996.1",1.68680915926404e-06,0.258557964833787,1,1,0.00843404579632022,"NMF_1","5996","RGS1"
"140606",3.41365515167675e-06,0.299534864805673,1,1,0.0170682757583837,"NMF_1","140606","SELENOM"
"3111.1",6.98606218907231e-06,0.264886906512693,1,1,0.0349303109453615,"NMF_1","3111","HLA-DOA"
"56265.1",1.77692596799236e-05,-0.29189486080725,1,1,0.0888462983996178,"NMF_1","56265","CPXM1"
"595",5.29645337075035e-05,-0.3001547442835,1,1,0.264822668537517,"NMF_1","595","CCND1"
"196047",5.68182679330982e-05,-0.279774641004765,1,1,0.284091339665491,"NMF_1","196047","EMX2OS"
"3429.2",6.95518984633755e-05,0.286622370972627,1,1,0.347759492316878,"NMF_1","3429","IFI27"
"547.2",0.000300441037596147,-0.31547033436643,1,1,1,"NMF_1","547","KIF1A"
"6696.2",0.000341066407470788,0.253683875961877,1,1,1,"NMF_1","6696","SPP1"
"5918.1",0.000629379960388841,0.276871106554445,1,1,1,"NMF_1","5918","RARRES1"
"1116.2",0.000781560004337737,0.260298109590674,1,1,1,"NMF_1","1116","CHI3L1"
"1958.1",0.00317605759134363,-0.279675587541265,1,1,1,"NMF_1","1958","EGR1"
"2354.1",0.00917632497833491,-0.269215927926214,1,1,1,"NMF_1","2354","FOSB"
"5284",0.00962776864679734,0.309193417766677,1,0.994,1,"NMF_1","5284","PIGR"
